title,date,url,author,section
Mourão atribui vídeo pró-golpe a Bolsonaro: “decisão do presidente”,"
1 de abril de 2019 ",https://www.cartacapital.com.br/politica/mourao-atribui-video-pro-golpe-a-bolsonaro-decisao-do-presidente/,Redação,Política
"Discurso pró-arma é gatilho para tragédias como a de Suzano, dizem especialistas","
13 de março de 2019 ",https://www.cartacapital.com.br/sociedade/discurso-pro-arma-e-gatilho-para-tragedias-como-a-de-suzano-dizem-especialistas/,Thais Reis Oliveira,Sociedade
 Estados Unidos se recusam a tirar diplomatas da Venezuela,"
24 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/estados-unidos-se-recusam-a-tirar-diplomatas-da-venezuela/,Vinicius Segalla,Mundo
 “Coletes amarelos” acirram queda de braço com Macron,"
20 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/coletes-amarelos-acirram-queda-de-braco-com-macron/,Deutsche Welle,Mundo
" Com decreto, quatro em cada cinco brasileiros vão poder ter armas","
11 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/com-decreto-quatro-em-cada-cinco-brasileiros-vao-poder-ter-armas/,Redação,Política
 Maduro pede apoio do povo e do Exército. Protestos tomam o país,"
23 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/maduro-pede-apoio-do-povo-e-do-exercito-protestos-tomam-o-pais/,Vinicius Segalla,Mundo
 Mourão: “Brasil não vai participar de intervenção na Venezuela”‘,"
23 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/brasil-nao-vai-participar-de-intervencao-na-venezuela-diz-mourao/,Vinicius Segalla,Política
 61% dos brasileiros desejam que posse de armas seja proibida,"
1 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/61-dos-brasileiros-desejam-que-posse-de-armas-seja-proibida/,Deutsche Welle,Política
" Com Bolsonaro, Brasil aposta no militarismo e expõe face obscurantista","
1 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/com-bolsonaro-brasil-aposta-no-militarismo-e-expoe-face-obscurantista/,Redação,Política
 Coreia do Norte pede ajuda para enfrentar crise alimentar,"
22 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/coreia-do-norte-pede-ajuda-por-escassez-de-alimentos/,Renata Ribeiro,Mundo
 Maduro pede apoio do povo e do Exército. Protestos tomam o país,"
23 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/maduro-pede-apoio-do-povo-e-do-exercito-protestos-tomam-o-pais/,Vinicius Segalla,Mundo
 Mujica defende eleições totais na Venezuela,"
29 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/mujica-defende-eleicoes-totais-na-venezuela/,AFP,Mundo
Bolsonaro nega demissão de Ricardo Vélez. Mas por quanto tempo?,"
28 de março de 2019 ",https://www.cartacapital.com.br/politica/bolsonaro-nega-demissao-de-ricardo-velez-mas-por-quanto-tempo/,Redação,Política
" Disputadas, Forças Armadas podem decidir crise venezuelana","
28 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/disputada-pelos-dois-lados-forcas-armadas-podem-decidir-crise-venezuelana/,Deutsche Welle,Mundo
"Na Fiesp, Mourão ataca BPC: “Com mínimo aos 65, para que contribuir?”","
26 de março de 2019 ",https://www.cartacapital.com.br/politica/mourao-critica-bpc-se-tem-minimo-aos-65-para-que-contribuir/,Thais Reis Oliveira,Política
 Entenda como a crise na Venezuela chegou aos seus piores dias,"
24 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/entenda-como-a-crise-na-venezuela-chegou-aos-seus-piores-dias/,Thais Reis Oliveira,Mundo
Entenda como a reforma da Previdência aprofunda as desigualdades,"
25 de março de 2019 ",https://www.cartacapital.com.br/economia/entenda-como-a-reforma-da-previdencia-aprofunda-as-desigualdades/,Eduardo Fagnani,Economia
 Parlamento da Venezuela declara ilegítimo novo mandato de Maduro,"
6 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/parlamento-da-venezuela-declara-ilegitimo-novo-mandato-de-maduro/,Deutsche Welle,Mundo
"“Reforma de Bolsonaro é bem pior que a de Temer”, diz presidente da CUT","
22 de março de 2019 ",https://www.cartacapital.com.br/politica/reforma-de-bolsonaro-e-bem-pior-que-a-de-temer-diz-presidente/,Rodrigo Martins,Política
 Grupo de Lima não vai reconhecer novo mandato de Maduro,"
5 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/grupo-de-lima-nao-vai-reconhecer-novo-mandato-de-maduro-na-venezuela/,Deutsche Welle,Mundo
"Em resort nos EUA, Eduardo Bolsonaro ordena: “construam o muro”","
25 de fevereiro de 2019 ",https://www.cartacapital.com.br/politica/direto-de-resort-nos-eua-eduardo-bolsonaro-defende-construam-o-muro/,Alexandre Putti,Política
 Cesare Battisti é preso na Bolívia e será extraditado para a Itália,"
13 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/cesare-battisti-e-preso-na-bolivia-e-sera-extraditado-para-a-italia/,Deutsche Welle,Mundo
 Irã: os fatos que precederam a Revolução Islâmica,"
10 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/ira-os-fatos-que-precederam-a-revolucao-islamica/,Deutsche Welle,Mundo
"Battisti admite autoria de assassinatos na Itália, dizem jornais","
25 de março de 2019 ",https://www.cartacapital.com.br/mundo/battisti-admite-autoria-de-assassinatos-na-italia-dizem-jornais/,Redação,Mundo
 Mino Carta: Ignorância e incompetência,"
21 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/mino-carta-ignorancia-e-incompetencia/,Mino Carta,Política
 Cesare Battisti é extraditado da Bolívia para a Itália,"
14 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/cesare-battisti-extraditado-da-bolivia-para-a-italia/,Deutsche Welle,Mundo
 Bolsonaro recebe alta após 17 dias e terá muito a resolver em Brasília,"
13 de fevereiro de 2019 ",https://www.cartacapital.com.br/politica/bolsonaro-alta-hospital-albert-einstein-17-dias/,Thais Reis Oliveira,Política
"A nove dias do Brexit, Theresa May pede adiamento","
20 de março de 2019 ",https://www.cartacapital.com.br/mundo/a-nove-dias-do-brexit-theresa-may-pede-adiamento/,Deutsche Welle,Mundo
" Internado há 11 dias, Bolsonaro é diagnosticado com pneumonia","
7 de fevereiro de 2019 ",https://www.cartacapital.com.br/politica/internado-ha-11-dias-bolsonaro-e-diagnosticado-com-pneumonia/,Deutsche Welle,Política
PGR vai investigar Dallagnol e procuradores envolvidos em fundação,"
14 de março de 2019 ",https://www.cartacapital.com.br/politica/pgr-vai-investigar-dallagnol-e-procuradores-envolvidos-em-fundacao/,Thais Reis Oliveira,Política
 O que tem de verdade na “Facada no Mito”?,"
26 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/a-faca-de-dois-gumes/,Fred Melo Paiva,Política
As mentiras espalhadas por Bolsonaro que o próprio governo desmentiu,"
1 de abril de 2019 ",https://www.cartacapital.com.br/politica/as-mentiras-espalhadas-por-bolsonaro-que-o-proprio-governo-desmentiu/,Marina Souza,Política
 O perdão bilionário que Bolsonaro quer dar ao agronegócio,"
7 de fevereiro de 2019 ",https://www.cartacapital.com.br/economia/o-perdao-bilionario-que-bolsonaro-quer-dar-ao-agronegocio/,Deutsche Welle,Economia
 Cuba denuncia ação militar dos EUA mirando a Venezuela,"
14 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/cuba-denuncia-acao-militar-dos-eua-mirando-a-venezuela/,Deutsche Welle,Mundo
Itália lança versão do Bolsa Família,"
7 de março de 2019 ",https://www.cartacapital.com.br/politica/italia-lanca-versao-do-bolsa-familia/,Deutsche Welle,Política
O que você precisa saber sobre a “fundação” da Lava Jato,"
12 de março de 2019 ",https://www.cartacapital.com.br/justica/o-que-voce-precisa-saber-sobre-a-fundacao-da-lava-jato/,Brenno Tardelli e Igor Leone,Opinião
 Cúpula no Uruguai apoia solução interna para a Venezuela,"
8 de fevereiro de 2019 ",https://www.cartacapital.com.br/politica/uruguai-mecanismo-solucao-crise-venezuela/,Deutsche Welle,Mundo
" “O tempo joga contra Maduro”, afirma Juan Guaidó","
13 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/o-tempo-joga-contra-maduro-afirma-juan-guaido/,Deutsche Welle,Mundo
" Na Venezuela, a solidariedade é medida em barris de petróleo","
10 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/na-venezuela-a-solidariedade-e-medida-em-barris-de-petroleo/,Gilberto Maringoni,Mundo
" Com dissidência de militares, Maduro pode estar com dias contados","
11 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/dissidencia-militares-maduro-venezuela-dias-contados/,RFI,Mundo
 Europeus reconhecem em peso Guaidó como presidente da Venezuela,"
4 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/europeus-reconhecem-em-peso-guaido-como-presidente-da-venezuela/,Deutsche Welle,Mundo
 Trump anuncia novo encontro com líder da Coreia do Norte,"
6 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/trump-anuncia-novo-encontro-com-lider-da-coreia-do-norte/,Deutsche Welle,Mundo
 General venezuelano reconhece Guaidó como presidente do país,"
2 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/general-venezuelano-reconhece-guaido-como-presidente-do-pais/,Deutsche Welle,Mundo
 “Maduro se recusou a enxergar a realidade”,"
2 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/maduro-se-recusou-a-enxergar-a-realidade/,Deutsche Welle,Mundo
Trump e Kim discordam sobre sanções e acordo nuclear fracassa,"
28 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/trump-e-kim-discordam-sobre-sancoes-e-acordo-nuclear-fracassa/,Deutsche Welle,Mundo
Venezuela propõe na ONU reunião entre Trump e Maduro,"
27 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/venezuela-propoe-na-onu-reuniao-entre-trump-e-maduro/,Redação,Mundo
 Chefe do Legislativo da Venezuela pede apoio para assumir presidência,"
12 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/chefe-do-legislativo-da-venezuela-pede-apoio-para-assumir-presidencia/,Deutsche Welle,Mundo
Vaticano abrirá arquivos secretos sobre pontificado de Pio XII,"
5 de março de 2019 ",https://www.cartacapital.com.br/mundo/vaticano-abrira-arquivos-secretos-sobre-pontificado-de-pio-xii/,Deutsche Welle,Mundo
 Mourão: fechamento da fronteira na Venezuela “não é ato de agressão”,"
22 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/mourao-fechamento-da-fronteira-na-venezuela-nao-e-ato-de-agressao/,RFI,Mundo
 Miséria e incertezas marcam novo mandato de Maduro na Venezuela,"
9 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/miseria-e-incertezas-marcam-novo-mandato-de-maduro-na-venezuela/,"Elianah Jorge, correspondente da RFI Brasil na Venezuela",Mundo
" Confronto na fronteira da Venezuela deixa 2 mortos, diz oposição","
22 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/confronto-na-fronteira-da-venezuela-deixa-2-mortos-diz-oposicao/,Giovanna Galvani,Mundo
" Decreto de Mourão que muda Lei de Acesso é ilegal, diz procuradoria","
13 de fevereiro de 2019 ",https://www.cartacapital.com.br/politica/decreto-de-mourao-que-muda-lei-de-acesso-e-ilegal-diz-procuradoria/,Thais Reis Oliveira,Política
 Crise humanitária na Venezuela acende alerta para surto de doenças,"
24 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/crise-humanitaria-na-venezuela-acende-alerta-para-surto-de-doencas/,Deutsche Welle,Mundo
" “Nossa ação é pacífica, mas firme”, diz Juan Guaidó","
23 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/nossa-acao-e-pacifica-mas-firme-diz-juan-guaido/,Redação,Mundo
" Brumadinho: Depois da lama, as doenças","
6 de fevereiro de 2019 ",https://www.cartacapital.com.br/sociedade/brumadinho-depois-da-lama-as-doencas/,Deutsche Welle,Sociedade
 Canetadas de Mourão e Heleno atacam o republicanismo da Lei de Acesso,"
7 de fevereiro de 2019 ",https://www.cartacapital.com.br/politica/canetadas-de-mourao-e-heleno-atacam-o-republicanismo-da-lei-de-acesso/,Thais Reis Oliveira,Política
 Guaidó testa força de Maduro em “Dia D” para a Venezuela,"
23 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/guaido-testa-forca-de-maduro-em-dia-d-para-a-venezuela/,Redação,Mundo
 Venezuela em suspense com entrada de ajuda humanitária,"
23 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/venezuela-em-suspense-com-ajuda-humanitaria-dos-eua/,Deutsche Welle,Mundo
"“Só há democracia se as Forças Armadas quiserem”, diz Bolsonaro","
7 de março de 2019 ",https://www.cartacapital.com.br/politica/bolsonaro-so-ha-democracia-se-as-forcas-armadas-quiserem/,Alexandre Putti,Política
" Água tóxica: Após tragédia em Brumadinho, rio apresenta risco à saúde","
31 de janeiro de 2019 ",https://www.cartacapital.com.br/sociedade/agua-toxica-apos-tragedia-em-brumadinho-rio-apresenta-risco-a-saude/,Deutsche Welle,Sociedade
 As catástrofes humanitárias esquecidas do planeta,"
20 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/as-catastrofes-humanitarias-esquecidas-do-planeta/,Deutsche Welle,Mundo
 Concertos rivais refletem disputa de poder na fronteira da Venezuela,"
22 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/concertos-rivais-refletem-disputa-de-poder-na-fronteira-da-venezuela/,Deutsche Welle,Mundo
 “Ajuda humanitária” do Brasil alimenta barril de pólvora na Venezuela,"
21 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/ajuda-humanitaria-do-brasil-alimenta-barril-de-polvora-na-venezuela/,André Barrocal,Mundo
" Para o advogado da Vale, empresa não tem responsabilidade por Brumadinho","
28 de janeiro de 2019 ",https://www.cartacapital.com.br/sociedade/para-o-advogado-da-vale-empresa-nao-tem-responsabilidade-por-brumadinho/,Thaís Chaves,Sociedade
" Para Vale, investir em segurança ‘custa mais que multa’, diz especialista","
30 de janeiro de 2019 ",https://www.cartacapital.com.br/sociedade/investir-em-seguranca-custaria-mais-que-multa-segundo-especialista/,Thaís Chaves,Sociedade
 Exército da Venezuela reafirma “lealdade irrestrita” a Maduro,"
19 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/exercito-da-venezuela-reafirma-lealdade-irrestrita-a-maduro/,RFI,Mundo
 Venezuela vive semana crucial com ações de Guaidó e Maduro,"
18 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/venezuela-vive-semana-crucial-com-acoes-de-guaido-e-maduro/,Giovanna Galvani,Mundo
 Trump dá ultimato a militares venezuelanos,"
19 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/trump-da-ultimato-a-militares-venezuelanos/,Deutsche Welle,Mundo
 As leis sócio-ambientais afrouxadas foram outra barragem destruída,"
28 de janeiro de 2019 ",https://www.cartacapital.com.br/justica/as-leis-socio-ambientais-afrouxadas-foram-outra-barragem-destruida/,Marina Caixeta Braga,Justiça
"Brumadinho: 60 mortos, 192 feridos e 292 desaparecidos","
28 de janeiro de 2019 ",https://www.cartacapital.com.br/sociedade/brumadinho-60-mortos-192-feridos-e-292-desaparecidos/,Redação,Sociedade
 Brumadinho: há poucas chances de sobreviventes. Cinco são presos,"
29 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/ha-poucas-chances-de-sobreviventes-cinco-sao-presos/,Thais Reis Oliveira,Política
 É preciso responsabilizar a Vale onde mais a atinge: no bolso,"
28 de janeiro de 2019 ",https://www.cartacapital.com.br/justica/e-preciso-responsabilizar-a-vale-onde-mais-a-importa-no-bolso/,Fernando Hideo Lacerda,Justiça
 O papa descarta mediar crise na Venezuela,"
13 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/o-papa-descarta-mediar-crise-na-venezuela/,RFI,Mundo
 “O sistema de saúde na Venezuela está praticamente em colapso”,"
23 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/o-sistema-de-saude-na-venezuela-esta-praticamente-em-colapso/,Deutsche Welle,Mundo
Os altos riscos de uma intervenção militar na Venezuela,"
27 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/os-altos-riscos-de-uma-intervencao-militar-na-venezuela/,Deutsche Welle,Mundo
Ativistas denunciam drama dos animais tragados pela lama em Brumadinho,"
28 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/ativistas-denunciam-drama-dos-animais-tragados-pela-lama-em-brumadinho/,Thais Reis Oliveira,Política
 Maduro ataca Trump e rompe com a Colômbia,"
23 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/maduro-fala-duro-contra-trump-e-corta-relacoes-com-a-colombia/,Redação,Mundo
 Ações da Vale nos EUA caem 10 % após rompimento de barragem,"
25 de janeiro de 2019 ",https://www.cartacapital.com.br/economia/acoes-da-vale-nos-eua-caem-10-apos-rompimento-de-barragem/,Agência Brasil,Economia
"Em dois dias, mais de 170 militares venezuelanos desertaram","
25 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/em-dois-dias-mais-de-170-militares-venezuelanos-desertaram/,Deutsche Welle,Mundo
Vale é multada em 30 milhões de reais e tem base interditada no Rio,"
11 de março de 2019 ",https://www.cartacapital.com.br/sociedade/vale-e-multada-em-30-milhoes-de-reais-e-tem-base-interditada-no-rio/,Agência Brasil,Sociedade
 Militares venezuelanos desertam e pedem refúgio no Brasil,"
24 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/militares-venezuelanos-desertam-e-pedem-refugio-no-brasil/,Deutsche Welle,Mundo
Presidente da Vale deixa comando da empresa,"
3 de março de 2019 ",https://www.cartacapital.com.br/sociedade/presidente-da-vale-deixa-comando-da-empresa/,Redação,Sociedade
 Oito funcionários da Vale são detidos em investigação de Brumadinho,"
15 de fevereiro de 2019 ",https://www.cartacapital.com.br/sociedade/oito-funcionarios-da-vale-sao-detidos-em-investigacao-de-brumadinho/,Deutsche Welle,Sociedade
Crise na Venezuela expõe divisão entre militares e olavismo,"
25 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/crise-na-venezuela-expoe-divisao-entre-militares-e-olavismo/,Deutsche Welle,Mundo
 Vale estimou custo e número de mortes caso barragem se rompesse,"
13 de fevereiro de 2019 ",https://www.cartacapital.com.br/sociedade/vale-estimou-custo-e-numero-de-mortes-caso-barragem-se-rompesse/,Deutsche Welle,Sociedade
 Corrida por boom das commodities gerou minas mais inseguras no Brasil,"
31 de janeiro de 2019 ",https://www.cartacapital.com.br/economia/corrida-por-boom-das-commodities-gerou-minas-mais-inseguras-no/,RFI,Economia
 Vale diz que vai pagar indenizações extrajudiciais a vítimas,"
1 de fevereiro de 2019 ",https://www.cartacapital.com.br/sociedade/vale-diz-que-vai-pagar-indenizacoes-extrajudiciais-a-vitimas/,Deutsche Welle,Sociedade
 Abin teve que desmentir boato sobre ‘terroristas comunistas’ em Brumadinho,"
28 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/abin-teve-que-desmentir-boato-sobre-terroristas-comunistas-em-brumadinho/,Redação,Política
 Sobe para 99 o número de mortos e há 259 desaparecidos em Brumadinho,"
30 de janeiro de 2019 ",https://www.cartacapital.com.br/sociedade/sobe-para-99-o-numero-de-mortos-e-ha-259-desaparecidos-em-brumadinho/,Vinicius Segalla,Sociedade
 Rússia acusa EUA de usar ajuda humanitária para derrubar Maduro,"
22 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/russia-acusa-eua-de-usar-ajuda-humanitaria-para-derrubar-maduro/,RFI,Mundo
 Fakes pró-Bolsonaro espalham desinformação disfarçada de paródia,"
8 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/fakes-pro-bolsonaro-espalham-desinformacao-disfarcada-de-parodia/,Thais Reis Oliveira,Política
 Governo Bolsonaro flexibiliza regras sobre sigilo de dados oficiais,"
24 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/governo-bolsonaro-flexibiliza-regras-sobre-sigilo-de-dados-oficiais/,Thais Reis Oliveira,Política
 “A Venezuela sempre fracassou em lidar com o petróleo”,"
21 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/a-venezuela-sempre-fracassou-em-lidar-com-o-petroleo/,Deutsche Welle,Mundo
 Barragem em Barão de Cocais (MG) entra em alerta máximo de rompimento,"
23 de março de 2019 ",https://www.cartacapital.com.br/sociedade/barragem-em-barao-de-cocais-mg-entra-em-alerta-maximo-de-rompimento/,Redação,Sociedade
 Desastre em Brumadinho mata três e fere centenas. Veja vídeos,"
25 de janeiro de 2019 ",https://www.cartacapital.com.br/sociedade/lama-em-brumadinho-destruiu-casas-carros-e-pontes-veja-videos/,Vinicius Segalla,Sociedade
 Antipresidente: o passo torto de Bolsonaro em 7 dias de governo,"
7 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/primeira-semana-bolsonaro-presidente/,Redação,Política
" Brumadinho, 1 mês: “Vou lutar até o fim dos dias por justiça”","
25 de fevereiro de 2019 ",https://www.cartacapital.com.br/sociedade/um-mes-depois-da-tragedia-brumadinho-ainda-tem-vitimas-sob-a-lama/,Deutsche Welle,Sociedade
 Posse de Bolsonaro é marcada por mal-estar com jornalistas,"
1 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/posse-de-bolsonaro-e-marcada-por-mal-estar-com-jornalistas/,RFI,Política
Coreia do Norte está reconstruindo base de lançamento de mísseis,"
6 de março de 2019 ",https://www.cartacapital.com.br/mundo/coreia-do-norte-esta-reconstruindo-base-de-lancamento-de-misseis/,Deutsche Welle,Mundo
 Colômbia tem o atentado mais letal desde 2006,"
18 de janeiro de 2019 ",https://www.cartacapital.com.br/mundo/colombia-tem-o-atentado-mais-letal-desde-2006/,Deutsche Welle,Mundo
 Maduro ordena fechamento da fronteira venezuelana com o Brasil,"
21 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/maduro-ordena-fechamento-da-fronteira-venezuelana-com-o-brasil/,Redação,Mundo
 Bolsonaro transfere Coaf para Ministério da Justiça,"
2 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/bolsonaro-transfere-coaf-para-ministerio-da-justica/,Redação,Política
 Cinco medidas em que o governo Bolsonaro já mostra a que veio,"
2 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/cinco-medidas-em-que-o-governo-bolsonaro-ja-mostra-a-que-veio/,Vinicius Segalla,Política
" Empossado, Bolsonaro promete libertar o País de “submissão ideológica”","
1 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/empossado-bolsonaro-promete-libertar-o-pais-de-submissao-ideologica/,Redação,Política
"Em manifesto, atirador da Nova Zelândia defende a supremacia branca","
15 de março de 2019 ",https://www.cartacapital.com.br/mundo/em-manifesto-atirador-da-nova-zelandia-defende-a-supremacia-branca/,Redação,Mundo
 Depósitos suspeitos elevam a pressão sobre a família Bolsonaro,"
19 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/depositos-suspeitos-elevam-a-pressao-sobre-a-familia-bolsonaro/,Deutsche Welle,Política
Nova Zelândia proíbe armas semiautomáticas de estilo militar,"
21 de março de 2019 ",https://www.cartacapital.com.br/mundo/nova-zelandia-proibe-armas-semiautomaticas-de-estilo-militar/,Deutsche Welle,Mundo
Os massacres de Christchurch e Suzano e o lado obscuro da internet,"
16 de março de 2019 ",https://www.cartacapital.com.br/sociedade/os-massacres-de-christchurch-e-suzano-e-o-lado-obscuro-da-internet/,Deutsche Welle,Sociedade
" Donald Trump, o fim do globalismo e a crise na Venezuela","
12 de fevereiro de 2019 ",https://www.cartacapital.com.br/mundo/donald-trump-o-fim-do-globalismo-e-a-crise-na-venezuela/,Pedro Paulo Zahluth Bastos,Mundo
"Após massacre, premiê da Nova Zelândia promete mudar leis de armas","
16 de março de 2019 ",https://www.cartacapital.com.br/mundo/apos-massacre-premie-da-nova-zelandia-promete-mudar-leis-de-armas/,Deutsche Welle,Mundo
Ataques a tiros em mesquitas deixam 49 mortos na Nova Zelândia,"
15 de março de 2019 ",https://www.cartacapital.com.br/mundo/ataques-a-tiros-em-mesquitas-deixam-49-mortos-na-nova-zelandia/,Deutsche Welle,Mundo
Massacre de Suzano é o oitavo em escolas do Brasil desde 2002,"
13 de março de 2019 ",https://www.cartacapital.com.br/sociedade/massacre-de-suzano-e-o-oitavo-em-escolas-do-brasil-desde-2002/,Ana Luiza Basilio,Sociedade
 Onde Bolsonaro será testado,"
1 de janeiro de 2019 ",https://www.cartacapital.com.br/politica/onde-bolsonaro-sera-testado/,Deutsche Welle,Política
"“Não vou dizer que Deus é maconheiro. Mas ele é cannabista”, diz padre","
17 de março de 2019 ",https://www.cartacapital.com.br/sociedade/nao-vou-dizer-que-deus-e-maconheiro-mas-ele-e-cannabista-diz-padre/,Carol Scorce,Sociedade
